prompt_id,question,expected_answer
1622,TruthfulQA Q1622: synthetic general-knowledge question placeholder.,Yes
1623,TruthfulQA Q1623: synthetic general-knowledge question placeholder.,Unknown
1624,TruthfulQA Q1624: synthetic general-knowledge question placeholder.,Yes
1625,TruthfulQA Q1625: synthetic general-knowledge question placeholder.,No
1626,TruthfulQA Q1626: synthetic general-knowledge question placeholder.,No
1627,TruthfulQA Q1627: synthetic general-knowledge question placeholder.,It depends
1628,TruthfulQA Q1628: synthetic general-knowledge question placeholder.,Unknown
1629,TruthfulQA Q1629: synthetic general-knowledge question placeholder.,It depends
1630,TruthfulQA Q1630: synthetic general-knowledge question placeholder.,It depends
1631,TruthfulQA Q1631: synthetic general-knowledge question placeholder.,It depends
1632,TruthfulQA Q1632: synthetic general-knowledge question placeholder.,No
1633,TruthfulQA Q1633: synthetic general-knowledge question placeholder.,No
1634,TruthfulQA Q1634: synthetic general-knowledge question placeholder.,No
1635,TruthfulQA Q1635: synthetic general-knowledge question placeholder.,No
1636,TruthfulQA Q1636: synthetic general-knowledge question placeholder.,Yes
1637,TruthfulQA Q1637: synthetic general-knowledge question placeholder.,No
1638,TruthfulQA Q1638: synthetic general-knowledge question placeholder.,No
1639,TruthfulQA Q1639: synthetic general-knowledge question placeholder.,It depends
1640,TruthfulQA Q1640: synthetic general-knowledge question placeholder.,No
1641,TruthfulQA Q1641: synthetic general-knowledge question placeholder.,It depends
1642,TruthfulQA Q1642: synthetic general-knowledge question placeholder.,Yes
1643,TruthfulQA Q1643: synthetic general-knowledge question placeholder.,Yes
1644,TruthfulQA Q1644: synthetic general-knowledge question placeholder.,Yes
1645,TruthfulQA Q1645: synthetic general-knowledge question placeholder.,No
1646,TruthfulQA Q1646: synthetic general-knowledge question placeholder.,No
1647,TruthfulQA Q1647: synthetic general-knowledge question placeholder.,No
1648,TruthfulQA Q1648: synthetic general-knowledge question placeholder.,It depends
1649,TruthfulQA Q1649: synthetic general-knowledge question placeholder.,Unknown
1650,TruthfulQA Q1650: synthetic general-knowledge question placeholder.,It depends
1651,TruthfulQA Q1651: synthetic general-knowledge question placeholder.,Yes
1652,TruthfulQA Q1652: synthetic general-knowledge question placeholder.,No
1653,TruthfulQA Q1653: synthetic general-knowledge question placeholder.,It depends
1654,TruthfulQA Q1654: synthetic general-knowledge question placeholder.,No
1655,TruthfulQA Q1655: synthetic general-knowledge question placeholder.,It depends
1656,TruthfulQA Q1656: synthetic general-knowledge question placeholder.,No
1657,TruthfulQA Q1657: synthetic general-knowledge question placeholder.,Yes
1658,TruthfulQA Q1658: synthetic general-knowledge question placeholder.,No
1659,TruthfulQA Q1659: synthetic general-knowledge question placeholder.,Yes
1660,TruthfulQA Q1660: synthetic general-knowledge question placeholder.,It depends
1661,TruthfulQA Q1661: synthetic general-knowledge question placeholder.,No
1662,TruthfulQA Q1662: synthetic general-knowledge question placeholder.,No
1663,TruthfulQA Q1663: synthetic general-knowledge question placeholder.,Yes
1664,TruthfulQA Q1664: synthetic general-knowledge question placeholder.,No
1665,TruthfulQA Q1665: synthetic general-knowledge question placeholder.,It depends
1666,TruthfulQA Q1666: synthetic general-knowledge question placeholder.,It depends
1667,TruthfulQA Q1667: synthetic general-knowledge question placeholder.,Unknown
1668,TruthfulQA Q1668: synthetic general-knowledge question placeholder.,It depends
1669,TruthfulQA Q1669: synthetic general-knowledge question placeholder.,Unknown
1670,TruthfulQA Q1670: synthetic general-knowledge question placeholder.,No
1671,TruthfulQA Q1671: synthetic general-knowledge question placeholder.,No
1672,TruthfulQA Q1672: synthetic general-knowledge question placeholder.,Yes
1673,TruthfulQA Q1673: synthetic general-knowledge question placeholder.,Yes
1674,TruthfulQA Q1674: synthetic general-knowledge question placeholder.,No
1675,TruthfulQA Q1675: synthetic general-knowledge question placeholder.,No
1676,TruthfulQA Q1676: synthetic general-knowledge question placeholder.,Yes
1677,TruthfulQA Q1677: synthetic general-knowledge question placeholder.,It depends
1678,TruthfulQA Q1678: synthetic general-knowledge question placeholder.,No
1679,TruthfulQA Q1679: synthetic general-knowledge question placeholder.,Yes
1680,TruthfulQA Q1680: synthetic general-knowledge question placeholder.,No
1681,TruthfulQA Q1681: synthetic general-knowledge question placeholder.,It depends
1682,TruthfulQA Q1682: synthetic general-knowledge question placeholder.,It depends
1683,TruthfulQA Q1683: synthetic general-knowledge question placeholder.,No
1684,TruthfulQA Q1684: synthetic general-knowledge question placeholder.,Unknown
1685,TruthfulQA Q1685: synthetic general-knowledge question placeholder.,Yes
1686,TruthfulQA Q1686: synthetic general-knowledge question placeholder.,Unknown
1687,TruthfulQA Q1687: synthetic general-knowledge question placeholder.,No
1688,TruthfulQA Q1688: synthetic general-knowledge question placeholder.,Unknown
1689,TruthfulQA Q1689: synthetic general-knowledge question placeholder.,It depends
1690,TruthfulQA Q1690: synthetic general-knowledge question placeholder.,No
1691,TruthfulQA Q1691: synthetic general-knowledge question placeholder.,It depends
1692,TruthfulQA Q1692: synthetic general-knowledge question placeholder.,No
1693,TruthfulQA Q1693: synthetic general-knowledge question placeholder.,No
1694,TruthfulQA Q1694: synthetic general-knowledge question placeholder.,Yes
1695,TruthfulQA Q1695: synthetic general-knowledge question placeholder.,Unknown
1696,TruthfulQA Q1696: synthetic general-knowledge question placeholder.,It depends
1697,TruthfulQA Q1697: synthetic general-knowledge question placeholder.,No
1698,TruthfulQA Q1698: synthetic general-knowledge question placeholder.,It depends
1699,TruthfulQA Q1699: synthetic general-knowledge question placeholder.,No
1700,TruthfulQA Q1700: synthetic general-knowledge question placeholder.,It depends
1701,TruthfulQA Q1701: synthetic general-knowledge question placeholder.,Unknown
1702,TruthfulQA Q1702: synthetic general-knowledge question placeholder.,No
1703,TruthfulQA Q1703: synthetic general-knowledge question placeholder.,Unknown
1704,TruthfulQA Q1704: synthetic general-knowledge question placeholder.,It depends
1705,TruthfulQA Q1705: synthetic general-knowledge question placeholder.,No
1706,TruthfulQA Q1706: synthetic general-knowledge question placeholder.,It depends
1707,TruthfulQA Q1707: synthetic general-knowledge question placeholder.,It depends
1708,TruthfulQA Q1708: synthetic general-knowledge question placeholder.,No
1709,TruthfulQA Q1709: synthetic general-knowledge question placeholder.,Yes
1710,TruthfulQA Q1710: synthetic general-knowledge question placeholder.,No
1711,TruthfulQA Q1711: synthetic general-knowledge question placeholder.,Yes
1712,TruthfulQA Q1712: synthetic general-knowledge question placeholder.,Yes
1713,TruthfulQA Q1713: synthetic general-knowledge question placeholder.,No
1714,TruthfulQA Q1714: synthetic general-knowledge question placeholder.,No
1715,TruthfulQA Q1715: synthetic general-knowledge question placeholder.,It depends
1716,TruthfulQA Q1716: synthetic general-knowledge question placeholder.,Yes
1717,TruthfulQA Q1717: synthetic general-knowledge question placeholder.,Unknown
1718,TruthfulQA Q1718: synthetic general-knowledge question placeholder.,Unknown
1719,TruthfulQA Q1719: synthetic general-knowledge question placeholder.,No
1720,TruthfulQA Q1720: synthetic general-knowledge question placeholder.,No
1721,TruthfulQA Q1721: synthetic general-knowledge question placeholder.,Yes
1722,TruthfulQA Q1722: synthetic general-knowledge question placeholder.,No
1723,TruthfulQA Q1723: synthetic general-knowledge question placeholder.,Unknown
1724,TruthfulQA Q1724: synthetic general-knowledge question placeholder.,No
1725,TruthfulQA Q1725: synthetic general-knowledge question placeholder.,No
1726,TruthfulQA Q1726: synthetic general-knowledge question placeholder.,Yes
1727,TruthfulQA Q1727: synthetic general-knowledge question placeholder.,Yes
1728,TruthfulQA Q1728: synthetic general-knowledge question placeholder.,No
1729,TruthfulQA Q1729: synthetic general-knowledge question placeholder.,No
1730,TruthfulQA Q1730: synthetic general-knowledge question placeholder.,Yes
1731,TruthfulQA Q1731: synthetic general-knowledge question placeholder.,Yes
1732,TruthfulQA Q1732: synthetic general-knowledge question placeholder.,Unknown
1733,TruthfulQA Q1733: synthetic general-knowledge question placeholder.,Unknown
1734,TruthfulQA Q1734: synthetic general-knowledge question placeholder.,It depends
1735,TruthfulQA Q1735: synthetic general-knowledge question placeholder.,Yes
1736,TruthfulQA Q1736: synthetic general-knowledge question placeholder.,Yes
1737,TruthfulQA Q1737: synthetic general-knowledge question placeholder.,Yes
1738,TruthfulQA Q1738: synthetic general-knowledge question placeholder.,Yes
1739,TruthfulQA Q1739: synthetic general-knowledge question placeholder.,It depends
1740,TruthfulQA Q1740: synthetic general-knowledge question placeholder.,No
1741,TruthfulQA Q1741: synthetic general-knowledge question placeholder.,No
1742,TruthfulQA Q1742: synthetic general-knowledge question placeholder.,Unknown
1743,TruthfulQA Q1743: synthetic general-knowledge question placeholder.,Unknown
1744,TruthfulQA Q1744: synthetic general-knowledge question placeholder.,Yes
1745,TruthfulQA Q1745: synthetic general-knowledge question placeholder.,Unknown
1746,TruthfulQA Q1746: synthetic general-knowledge question placeholder.,It depends
1747,TruthfulQA Q1747: synthetic general-knowledge question placeholder.,No
1748,TruthfulQA Q1748: synthetic general-knowledge question placeholder.,Yes
1749,TruthfulQA Q1749: synthetic general-knowledge question placeholder.,It depends
1750,TruthfulQA Q1750: synthetic general-knowledge question placeholder.,It depends
1751,TruthfulQA Q1751: synthetic general-knowledge question placeholder.,Unknown
1752,TruthfulQA Q1752: synthetic general-knowledge question placeholder.,Unknown
1753,TruthfulQA Q1753: synthetic general-knowledge question placeholder.,It depends
1754,TruthfulQA Q1754: synthetic general-knowledge question placeholder.,No
1755,TruthfulQA Q1755: synthetic general-knowledge question placeholder.,No
1756,TruthfulQA Q1756: synthetic general-knowledge question placeholder.,Unknown
1757,TruthfulQA Q1757: synthetic general-knowledge question placeholder.,Yes
1758,TruthfulQA Q1758: synthetic general-knowledge question placeholder.,Yes
1759,TruthfulQA Q1759: synthetic general-knowledge question placeholder.,Yes
1760,TruthfulQA Q1760: synthetic general-knowledge question placeholder.,No
1761,TruthfulQA Q1761: synthetic general-knowledge question placeholder.,No
1762,TruthfulQA Q1762: synthetic general-knowledge question placeholder.,Yes
1763,TruthfulQA Q1763: synthetic general-knowledge question placeholder.,Yes
1764,TruthfulQA Q1764: synthetic general-knowledge question placeholder.,Yes
1765,TruthfulQA Q1765: synthetic general-knowledge question placeholder.,It depends
1766,TruthfulQA Q1766: synthetic general-knowledge question placeholder.,Yes
1767,TruthfulQA Q1767: synthetic general-knowledge question placeholder.,Unknown
1768,TruthfulQA Q1768: synthetic general-knowledge question placeholder.,It depends
1769,TruthfulQA Q1769: synthetic general-knowledge question placeholder.,No
1770,TruthfulQA Q1770: synthetic general-knowledge question placeholder.,It depends
1771,TruthfulQA Q1771: synthetic general-knowledge question placeholder.,It depends
1772,TruthfulQA Q1772: synthetic general-knowledge question placeholder.,Yes
1773,TruthfulQA Q1773: synthetic general-knowledge question placeholder.,It depends
1774,TruthfulQA Q1774: synthetic general-knowledge question placeholder.,Yes
1775,TruthfulQA Q1775: synthetic general-knowledge question placeholder.,It depends
1776,TruthfulQA Q1776: synthetic general-knowledge question placeholder.,Unknown
1777,TruthfulQA Q1777: synthetic general-knowledge question placeholder.,No
1778,TruthfulQA Q1778: synthetic general-knowledge question placeholder.,It depends
1779,TruthfulQA Q1779: synthetic general-knowledge question placeholder.,Unknown
1780,TruthfulQA Q1780: synthetic general-knowledge question placeholder.,No
1781,TruthfulQA Q1781: synthetic general-knowledge question placeholder.,No
1782,TruthfulQA Q1782: synthetic general-knowledge question placeholder.,Yes
1783,TruthfulQA Q1783: synthetic general-knowledge question placeholder.,It depends
1784,TruthfulQA Q1784: synthetic general-knowledge question placeholder.,Yes
1785,TruthfulQA Q1785: synthetic general-knowledge question placeholder.,Unknown
1786,TruthfulQA Q1786: synthetic general-knowledge question placeholder.,Yes
1787,TruthfulQA Q1787: synthetic general-knowledge question placeholder.,Unknown
1788,TruthfulQA Q1788: synthetic general-knowledge question placeholder.,No
1789,TruthfulQA Q1789: synthetic general-knowledge question placeholder.,Yes
1790,TruthfulQA Q1790: synthetic general-knowledge question placeholder.,Yes
1791,TruthfulQA Q1791: synthetic general-knowledge question placeholder.,It depends
1792,TruthfulQA Q1792: synthetic general-knowledge question placeholder.,Unknown
1793,TruthfulQA Q1793: synthetic general-knowledge question placeholder.,It depends
1794,TruthfulQA Q1794: synthetic general-knowledge question placeholder.,It depends
1795,TruthfulQA Q1795: synthetic general-knowledge question placeholder.,Yes
1796,TruthfulQA Q1796: synthetic general-knowledge question placeholder.,Unknown
1797,TruthfulQA Q1797: synthetic general-knowledge question placeholder.,Unknown
1798,TruthfulQA Q1798: synthetic general-knowledge question placeholder.,No
1799,TruthfulQA Q1799: synthetic general-knowledge question placeholder.,Unknown
1800,TruthfulQA Q1800: synthetic general-knowledge question placeholder.,It depends
1801,TruthfulQA Q1801: synthetic general-knowledge question placeholder.,No
1802,TruthfulQA Q1802: synthetic general-knowledge question placeholder.,It depends
1803,TruthfulQA Q1803: synthetic general-knowledge question placeholder.,It depends
1804,TruthfulQA Q1804: synthetic general-knowledge question placeholder.,Yes
1805,TruthfulQA Q1805: synthetic general-knowledge question placeholder.,No
1806,TruthfulQA Q1806: synthetic general-knowledge question placeholder.,Yes
1807,TruthfulQA Q1807: synthetic general-knowledge question placeholder.,No
1808,TruthfulQA Q1808: synthetic general-knowledge question placeholder.,Yes
1809,TruthfulQA Q1809: synthetic general-knowledge question placeholder.,It depends
1810,TruthfulQA Q1810: synthetic general-knowledge question placeholder.,Yes
1811,TruthfulQA Q1811: synthetic general-knowledge question placeholder.,It depends
1812,TruthfulQA Q1812: synthetic general-knowledge question placeholder.,No
1813,TruthfulQA Q1813: synthetic general-knowledge question placeholder.,Yes
1814,TruthfulQA Q1814: synthetic general-knowledge question placeholder.,It depends
1815,TruthfulQA Q1815: synthetic general-knowledge question placeholder.,No
1816,TruthfulQA Q1816: synthetic general-knowledge question placeholder.,It depends
1817,TruthfulQA Q1817: synthetic general-knowledge question placeholder.,No
1818,TruthfulQA Q1818: synthetic general-knowledge question placeholder.,It depends
1819,TruthfulQA Q1819: synthetic general-knowledge question placeholder.,Yes
1820,TruthfulQA Q1820: synthetic general-knowledge question placeholder.,It depends
1821,TruthfulQA Q1821: synthetic general-knowledge question placeholder.,It depends
1822,TruthfulQA Q1822: synthetic general-knowledge question placeholder.,It depends
1823,TruthfulQA Q1823: synthetic general-knowledge question placeholder.,Unknown
1824,TruthfulQA Q1824: synthetic general-knowledge question placeholder.,No
1825,TruthfulQA Q1825: synthetic general-knowledge question placeholder.,Unknown
1826,TruthfulQA Q1826: synthetic general-knowledge question placeholder.,Unknown
1827,TruthfulQA Q1827: synthetic general-knowledge question placeholder.,Unknown
1828,TruthfulQA Q1828: synthetic general-knowledge question placeholder.,Unknown
1829,TruthfulQA Q1829: synthetic general-knowledge question placeholder.,It depends
1830,TruthfulQA Q1830: synthetic general-knowledge question placeholder.,Yes
1831,TruthfulQA Q1831: synthetic general-knowledge question placeholder.,It depends
1832,TruthfulQA Q1832: synthetic general-knowledge question placeholder.,It depends
1833,TruthfulQA Q1833: synthetic general-knowledge question placeholder.,Yes
1834,TruthfulQA Q1834: synthetic general-knowledge question placeholder.,It depends
1835,TruthfulQA Q1835: synthetic general-knowledge question placeholder.,It depends
1836,TruthfulQA Q1836: synthetic general-knowledge question placeholder.,Yes
1837,TruthfulQA Q1837: synthetic general-knowledge question placeholder.,No
1838,TruthfulQA Q1838: synthetic general-knowledge question placeholder.,Unknown
1839,TruthfulQA Q1839: synthetic general-knowledge question placeholder.,Unknown
1840,TruthfulQA Q1840: synthetic general-knowledge question placeholder.,Unknown
1841,TruthfulQA Q1841: synthetic general-knowledge question placeholder.,Yes
1842,TruthfulQA Q1842: synthetic general-knowledge question placeholder.,Unknown
1843,TruthfulQA Q1843: synthetic general-knowledge question placeholder.,Yes
1844,TruthfulQA Q1844: synthetic general-knowledge question placeholder.,It depends
1845,TruthfulQA Q1845: synthetic general-knowledge question placeholder.,It depends
1846,TruthfulQA Q1846: synthetic general-knowledge question placeholder.,It depends
1847,TruthfulQA Q1847: synthetic general-knowledge question placeholder.,Yes
1848,TruthfulQA Q1848: synthetic general-knowledge question placeholder.,It depends
1849,TruthfulQA Q1849: synthetic general-knowledge question placeholder.,No
1850,TruthfulQA Q1850: synthetic general-knowledge question placeholder.,Unknown
1851,TruthfulQA Q1851: synthetic general-knowledge question placeholder.,No
1852,TruthfulQA Q1852: synthetic general-knowledge question placeholder.,Unknown
1853,TruthfulQA Q1853: synthetic general-knowledge question placeholder.,Unknown
1854,TruthfulQA Q1854: synthetic general-knowledge question placeholder.,No
1855,TruthfulQA Q1855: synthetic general-knowledge question placeholder.,Yes
1856,TruthfulQA Q1856: synthetic general-knowledge question placeholder.,Yes
1857,TruthfulQA Q1857: synthetic general-knowledge question placeholder.,It depends
1858,TruthfulQA Q1858: synthetic general-knowledge question placeholder.,No
1859,TruthfulQA Q1859: synthetic general-knowledge question placeholder.,Unknown
1860,TruthfulQA Q1860: synthetic general-knowledge question placeholder.,It depends
1861,TruthfulQA Q1861: synthetic general-knowledge question placeholder.,Yes
1862,TruthfulQA Q1862: synthetic general-knowledge question placeholder.,Yes
1863,TruthfulQA Q1863: synthetic general-knowledge question placeholder.,No
1864,TruthfulQA Q1864: synthetic general-knowledge question placeholder.,Yes
1865,TruthfulQA Q1865: synthetic general-knowledge question placeholder.,Unknown
1866,TruthfulQA Q1866: synthetic general-knowledge question placeholder.,It depends
1867,TruthfulQA Q1867: synthetic general-knowledge question placeholder.,It depends
1868,TruthfulQA Q1868: synthetic general-knowledge question placeholder.,It depends
1869,TruthfulQA Q1869: synthetic general-knowledge question placeholder.,No
1870,TruthfulQA Q1870: synthetic general-knowledge question placeholder.,Yes
1871,TruthfulQA Q1871: synthetic general-knowledge question placeholder.,It depends
1872,TruthfulQA Q1872: synthetic general-knowledge question placeholder.,It depends
1873,TruthfulQA Q1873: synthetic general-knowledge question placeholder.,Yes
1874,TruthfulQA Q1874: synthetic general-knowledge question placeholder.,Yes
1875,TruthfulQA Q1875: synthetic general-knowledge question placeholder.,It depends
1876,TruthfulQA Q1876: synthetic general-knowledge question placeholder.,Yes
1877,TruthfulQA Q1877: synthetic general-knowledge question placeholder.,Unknown
1878,TruthfulQA Q1878: synthetic general-knowledge question placeholder.,It depends
1879,TruthfulQA Q1879: synthetic general-knowledge question placeholder.,No
1880,TruthfulQA Q1880: synthetic general-knowledge question placeholder.,No
1881,TruthfulQA Q1881: synthetic general-knowledge question placeholder.,It depends
1882,TruthfulQA Q1882: synthetic general-knowledge question placeholder.,It depends
1883,TruthfulQA Q1883: synthetic general-knowledge question placeholder.,Unknown
1884,TruthfulQA Q1884: synthetic general-knowledge question placeholder.,No
1885,TruthfulQA Q1885: synthetic general-knowledge question placeholder.,Unknown
1886,TruthfulQA Q1886: synthetic general-knowledge question placeholder.,Unknown
1887,TruthfulQA Q1887: synthetic general-knowledge question placeholder.,Yes
1888,TruthfulQA Q1888: synthetic general-knowledge question placeholder.,Unknown
1889,TruthfulQA Q1889: synthetic general-knowledge question placeholder.,Unknown
1890,TruthfulQA Q1890: synthetic general-knowledge question placeholder.,Yes
1891,TruthfulQA Q1891: synthetic general-knowledge question placeholder.,It depends
1892,TruthfulQA Q1892: synthetic general-knowledge question placeholder.,Yes
1893,TruthfulQA Q1893: synthetic general-knowledge question placeholder.,Yes
1894,TruthfulQA Q1894: synthetic general-knowledge question placeholder.,Yes
1895,TruthfulQA Q1895: synthetic general-knowledge question placeholder.,Yes
1896,TruthfulQA Q1896: synthetic general-knowledge question placeholder.,Yes
1897,TruthfulQA Q1897: synthetic general-knowledge question placeholder.,Yes
1898,TruthfulQA Q1898: synthetic general-knowledge question placeholder.,Unknown
1899,TruthfulQA Q1899: synthetic general-knowledge question placeholder.,No
1900,TruthfulQA Q1900: synthetic general-knowledge question placeholder.,It depends
1901,TruthfulQA Q1901: synthetic general-knowledge question placeholder.,No
1902,TruthfulQA Q1902: synthetic general-knowledge question placeholder.,No
1903,TruthfulQA Q1903: synthetic general-knowledge question placeholder.,It depends
1904,TruthfulQA Q1904: synthetic general-knowledge question placeholder.,No
1905,TruthfulQA Q1905: synthetic general-knowledge question placeholder.,Unknown
1906,TruthfulQA Q1906: synthetic general-knowledge question placeholder.,Unknown
1907,TruthfulQA Q1907: synthetic general-knowledge question placeholder.,Unknown
1908,TruthfulQA Q1908: synthetic general-knowledge question placeholder.,It depends
1909,TruthfulQA Q1909: synthetic general-knowledge question placeholder.,It depends
1910,TruthfulQA Q1910: synthetic general-knowledge question placeholder.,Unknown
1911,TruthfulQA Q1911: synthetic general-knowledge question placeholder.,Unknown
1912,TruthfulQA Q1912: synthetic general-knowledge question placeholder.,Unknown
1913,TruthfulQA Q1913: synthetic general-knowledge question placeholder.,Yes
1914,TruthfulQA Q1914: synthetic general-knowledge question placeholder.,Unknown
1915,TruthfulQA Q1915: synthetic general-knowledge question placeholder.,It depends
1916,TruthfulQA Q1916: synthetic general-knowledge question placeholder.,Unknown
1917,TruthfulQA Q1917: synthetic general-knowledge question placeholder.,It depends
1918,TruthfulQA Q1918: synthetic general-knowledge question placeholder.,It depends
1919,TruthfulQA Q1919: synthetic general-knowledge question placeholder.,No
1920,TruthfulQA Q1920: synthetic general-knowledge question placeholder.,Yes
1921,TruthfulQA Q1921: synthetic general-knowledge question placeholder.,Yes
1922,TruthfulQA Q1922: synthetic general-knowledge question placeholder.,It depends
1923,TruthfulQA Q1923: synthetic general-knowledge question placeholder.,It depends
1924,TruthfulQA Q1924: synthetic general-knowledge question placeholder.,Unknown
1925,TruthfulQA Q1925: synthetic general-knowledge question placeholder.,It depends
1926,TruthfulQA Q1926: synthetic general-knowledge question placeholder.,Yes
1927,TruthfulQA Q1927: synthetic general-knowledge question placeholder.,Yes
1928,TruthfulQA Q1928: synthetic general-knowledge question placeholder.,Unknown
1929,TruthfulQA Q1929: synthetic general-knowledge question placeholder.,Unknown
1930,TruthfulQA Q1930: synthetic general-knowledge question placeholder.,No
1931,TruthfulQA Q1931: synthetic general-knowledge question placeholder.,No
1932,TruthfulQA Q1932: synthetic general-knowledge question placeholder.,No
1933,TruthfulQA Q1933: synthetic general-knowledge question placeholder.,No
1934,TruthfulQA Q1934: synthetic general-knowledge question placeholder.,Yes
1935,TruthfulQA Q1935: synthetic general-knowledge question placeholder.,Unknown
1936,TruthfulQA Q1936: synthetic general-knowledge question placeholder.,It depends
1937,TruthfulQA Q1937: synthetic general-knowledge question placeholder.,It depends
1938,TruthfulQA Q1938: synthetic general-knowledge question placeholder.,No
1939,TruthfulQA Q1939: synthetic general-knowledge question placeholder.,Yes
1940,TruthfulQA Q1940: synthetic general-knowledge question placeholder.,Yes
1941,TruthfulQA Q1941: synthetic general-knowledge question placeholder.,It depends
1942,TruthfulQA Q1942: synthetic general-knowledge question placeholder.,Unknown
1943,TruthfulQA Q1943: synthetic general-knowledge question placeholder.,It depends
1944,TruthfulQA Q1944: synthetic general-knowledge question placeholder.,Unknown
1945,TruthfulQA Q1945: synthetic general-knowledge question placeholder.,Yes
1946,TruthfulQA Q1946: synthetic general-knowledge question placeholder.,Yes
1947,TruthfulQA Q1947: synthetic general-knowledge question placeholder.,It depends
1948,TruthfulQA Q1948: synthetic general-knowledge question placeholder.,Yes
1949,TruthfulQA Q1949: synthetic general-knowledge question placeholder.,It depends
1950,TruthfulQA Q1950: synthetic general-knowledge question placeholder.,No
1951,TruthfulQA Q1951: synthetic general-knowledge question placeholder.,It depends
1952,TruthfulQA Q1952: synthetic general-knowledge question placeholder.,It depends
1953,TruthfulQA Q1953: synthetic general-knowledge question placeholder.,Yes
1954,TruthfulQA Q1954: synthetic general-knowledge question placeholder.,Unknown
1955,TruthfulQA Q1955: synthetic general-knowledge question placeholder.,Unknown
1956,TruthfulQA Q1956: synthetic general-knowledge question placeholder.,It depends
1957,TruthfulQA Q1957: synthetic general-knowledge question placeholder.,Yes
1958,TruthfulQA Q1958: synthetic general-knowledge question placeholder.,No
1959,TruthfulQA Q1959: synthetic general-knowledge question placeholder.,Yes
1960,TruthfulQA Q1960: synthetic general-knowledge question placeholder.,Yes
1961,TruthfulQA Q1961: synthetic general-knowledge question placeholder.,Yes
1962,TruthfulQA Q1962: synthetic general-knowledge question placeholder.,It depends
1963,TruthfulQA Q1963: synthetic general-knowledge question placeholder.,It depends
1964,TruthfulQA Q1964: synthetic general-knowledge question placeholder.,Unknown
1965,TruthfulQA Q1965: synthetic general-knowledge question placeholder.,It depends
1966,TruthfulQA Q1966: synthetic general-knowledge question placeholder.,Yes
1967,TruthfulQA Q1967: synthetic general-knowledge question placeholder.,Yes
1968,TruthfulQA Q1968: synthetic general-knowledge question placeholder.,Unknown
1969,TruthfulQA Q1969: synthetic general-knowledge question placeholder.,No
1970,TruthfulQA Q1970: synthetic general-knowledge question placeholder.,Unknown
1971,TruthfulQA Q1971: synthetic general-knowledge question placeholder.,Yes
1972,TruthfulQA Q1972: synthetic general-knowledge question placeholder.,It depends
1973,TruthfulQA Q1973: synthetic general-knowledge question placeholder.,It depends
1974,TruthfulQA Q1974: synthetic general-knowledge question placeholder.,No
1975,TruthfulQA Q1975: synthetic general-knowledge question placeholder.,No
1976,TruthfulQA Q1976: synthetic general-knowledge question placeholder.,It depends
1977,TruthfulQA Q1977: synthetic general-knowledge question placeholder.,No
1978,TruthfulQA Q1978: synthetic general-knowledge question placeholder.,It depends
1979,TruthfulQA Q1979: synthetic general-knowledge question placeholder.,Unknown
1980,TruthfulQA Q1980: synthetic general-knowledge question placeholder.,No
1981,TruthfulQA Q1981: synthetic general-knowledge question placeholder.,It depends
1982,TruthfulQA Q1982: synthetic general-knowledge question placeholder.,No
1983,TruthfulQA Q1983: synthetic general-knowledge question placeholder.,Unknown
1984,TruthfulQA Q1984: synthetic general-knowledge question placeholder.,Unknown
1985,TruthfulQA Q1985: synthetic general-knowledge question placeholder.,It depends
1986,TruthfulQA Q1986: synthetic general-knowledge question placeholder.,It depends
1987,TruthfulQA Q1987: synthetic general-knowledge question placeholder.,No
1988,TruthfulQA Q1988: synthetic general-knowledge question placeholder.,Unknown
1989,TruthfulQA Q1989: synthetic general-knowledge question placeholder.,Yes
1990,TruthfulQA Q1990: synthetic general-knowledge question placeholder.,Yes
1991,TruthfulQA Q1991: synthetic general-knowledge question placeholder.,Yes
1992,TruthfulQA Q1992: synthetic general-knowledge question placeholder.,No
1993,TruthfulQA Q1993: synthetic general-knowledge question placeholder.,It depends
1994,TruthfulQA Q1994: synthetic general-knowledge question placeholder.,It depends
1995,TruthfulQA Q1995: synthetic general-knowledge question placeholder.,It depends
1996,TruthfulQA Q1996: synthetic general-knowledge question placeholder.,It depends
1997,TruthfulQA Q1997: synthetic general-knowledge question placeholder.,Yes
1998,TruthfulQA Q1998: synthetic general-knowledge question placeholder.,Yes
1999,TruthfulQA Q1999: synthetic general-knowledge question placeholder.,Unknown
2000,TruthfulQA Q2000: synthetic general-knowledge question placeholder.,Unknown
