prompt_id,question,expected_answer
1754,GSM8K Q1754: synthetic arithmetic word problem placeholder.,15
1755,GSM8K Q1755: synthetic arithmetic word problem placeholder.,85
1756,GSM8K Q1756: synthetic arithmetic word problem placeholder.,43
1757,GSM8K Q1757: synthetic arithmetic word problem placeholder.,66
1758,GSM8K Q1758: synthetic arithmetic word problem placeholder.,2
1759,GSM8K Q1759: synthetic arithmetic word problem placeholder.,39
1760,GSM8K Q1760: synthetic arithmetic word problem placeholder.,98
1761,GSM8K Q1761: synthetic arithmetic word problem placeholder.,64
1762,GSM8K Q1762: synthetic arithmetic word problem placeholder.,22
1763,GSM8K Q1763: synthetic arithmetic word problem placeholder.,98
1764,GSM8K Q1764: synthetic arithmetic word problem placeholder.,97
1765,GSM8K Q1765: synthetic arithmetic word problem placeholder.,11
1766,GSM8K Q1766: synthetic arithmetic word problem placeholder.,70
1767,GSM8K Q1767: synthetic arithmetic word problem placeholder.,72
1768,GSM8K Q1768: synthetic arithmetic word problem placeholder.,46
1769,GSM8K Q1769: synthetic arithmetic word problem placeholder.,45
1770,GSM8K Q1770: synthetic arithmetic word problem placeholder.,91
1771,GSM8K Q1771: synthetic arithmetic word problem placeholder.,70
1772,GSM8K Q1772: synthetic arithmetic word problem placeholder.,49
1773,GSM8K Q1773: synthetic arithmetic word problem placeholder.,44
1774,GSM8K Q1774: synthetic arithmetic word problem placeholder.,4
1775,GSM8K Q1775: synthetic arithmetic word problem placeholder.,4
1776,GSM8K Q1776: synthetic arithmetic word problem placeholder.,65
1777,GSM8K Q1777: synthetic arithmetic word problem placeholder.,71
1778,GSM8K Q1778: synthetic arithmetic word problem placeholder.,17
1779,GSM8K Q1779: synthetic arithmetic word problem placeholder.,39
1780,GSM8K Q1780: synthetic arithmetic word problem placeholder.,36
1781,GSM8K Q1781: synthetic arithmetic word problem placeholder.,2
1782,GSM8K Q1782: synthetic arithmetic word problem placeholder.,73
1783,GSM8K Q1783: synthetic arithmetic word problem placeholder.,81
1784,GSM8K Q1784: synthetic arithmetic word problem placeholder.,24
1785,GSM8K Q1785: synthetic arithmetic word problem placeholder.,29
1786,GSM8K Q1786: synthetic arithmetic word problem placeholder.,26
1787,GSM8K Q1787: synthetic arithmetic word problem placeholder.,7
1788,GSM8K Q1788: synthetic arithmetic word problem placeholder.,57
1789,GSM8K Q1789: synthetic arithmetic word problem placeholder.,71
1790,GSM8K Q1790: synthetic arithmetic word problem placeholder.,93
1791,GSM8K Q1791: synthetic arithmetic word problem placeholder.,15
1792,GSM8K Q1792: synthetic arithmetic word problem placeholder.,96
1793,GSM8K Q1793: synthetic arithmetic word problem placeholder.,82
1794,GSM8K Q1794: synthetic arithmetic word problem placeholder.,21
1795,GSM8K Q1795: synthetic arithmetic word problem placeholder.,77
1796,GSM8K Q1796: synthetic arithmetic word problem placeholder.,14
1797,GSM8K Q1797: synthetic arithmetic word problem placeholder.,50
1798,GSM8K Q1798: synthetic arithmetic word problem placeholder.,95
1799,GSM8K Q1799: synthetic arithmetic word problem placeholder.,89
1800,GSM8K Q1800: synthetic arithmetic word problem placeholder.,27
1801,GSM8K Q1801: synthetic arithmetic word problem placeholder.,57
1802,GSM8K Q1802: synthetic arithmetic word problem placeholder.,89
1803,GSM8K Q1803: synthetic arithmetic word problem placeholder.,34
1804,GSM8K Q1804: synthetic arithmetic word problem placeholder.,93
1805,GSM8K Q1805: synthetic arithmetic word problem placeholder.,51
1806,GSM8K Q1806: synthetic arithmetic word problem placeholder.,25
1807,GSM8K Q1807: synthetic arithmetic word problem placeholder.,30
1808,GSM8K Q1808: synthetic arithmetic word problem placeholder.,3
1809,GSM8K Q1809: synthetic arithmetic word problem placeholder.,46
1810,GSM8K Q1810: synthetic arithmetic word problem placeholder.,30
1811,GSM8K Q1811: synthetic arithmetic word problem placeholder.,57
1812,GSM8K Q1812: synthetic arithmetic word problem placeholder.,53
1813,GSM8K Q1813: synthetic arithmetic word problem placeholder.,80
1814,GSM8K Q1814: synthetic arithmetic word problem placeholder.,72
1815,GSM8K Q1815: synthetic arithmetic word problem placeholder.,100
1816,GSM8K Q1816: synthetic arithmetic word problem placeholder.,62
1817,GSM8K Q1817: synthetic arithmetic word problem placeholder.,64
1818,GSM8K Q1818: synthetic arithmetic word problem placeholder.,5
1819,GSM8K Q1819: synthetic arithmetic word problem placeholder.,96
1820,GSM8K Q1820: synthetic arithmetic word problem placeholder.,32
1821,GSM8K Q1821: synthetic arithmetic word problem placeholder.,67
1822,GSM8K Q1822: synthetic arithmetic word problem placeholder.,65
1823,GSM8K Q1823: synthetic arithmetic word problem placeholder.,82
1824,GSM8K Q1824: synthetic arithmetic word problem placeholder.,27
1825,GSM8K Q1825: synthetic arithmetic word problem placeholder.,58
1826,GSM8K Q1826: synthetic arithmetic word problem placeholder.,7
1827,GSM8K Q1827: synthetic arithmetic word problem placeholder.,37
1828,GSM8K Q1828: synthetic arithmetic word problem placeholder.,34
1829,GSM8K Q1829: synthetic arithmetic word problem placeholder.,87
1830,GSM8K Q1830: synthetic arithmetic word problem placeholder.,86
1831,GSM8K Q1831: synthetic arithmetic word problem placeholder.,27
1832,GSM8K Q1832: synthetic arithmetic word problem placeholder.,75
1833,GSM8K Q1833: synthetic arithmetic word problem placeholder.,32
1834,GSM8K Q1834: synthetic arithmetic word problem placeholder.,100
1835,GSM8K Q1835: synthetic arithmetic word problem placeholder.,41
1836,GSM8K Q1836: synthetic arithmetic word problem placeholder.,30
1837,GSM8K Q1837: synthetic arithmetic word problem placeholder.,98
1838,GSM8K Q1838: synthetic arithmetic word problem placeholder.,68
1839,GSM8K Q1839: synthetic arithmetic word problem placeholder.,29
1840,GSM8K Q1840: synthetic arithmetic word problem placeholder.,69
1841,GSM8K Q1841: synthetic arithmetic word problem placeholder.,64
1842,GSM8K Q1842: synthetic arithmetic word problem placeholder.,13
1843,GSM8K Q1843: synthetic arithmetic word problem placeholder.,2
1844,GSM8K Q1844: synthetic arithmetic word problem placeholder.,57
1845,GSM8K Q1845: synthetic arithmetic word problem placeholder.,49
1846,GSM8K Q1846: synthetic arithmetic word problem placeholder.,57
1847,GSM8K Q1847: synthetic arithmetic word problem placeholder.,80
1848,GSM8K Q1848: synthetic arithmetic word problem placeholder.,19
1849,GSM8K Q1849: synthetic arithmetic word problem placeholder.,3
1850,GSM8K Q1850: synthetic arithmetic word problem placeholder.,51
1851,GSM8K Q1851: synthetic arithmetic word problem placeholder.,63
1852,GSM8K Q1852: synthetic arithmetic word problem placeholder.,53
1853,GSM8K Q1853: synthetic arithmetic word problem placeholder.,68
1854,GSM8K Q1854: synthetic arithmetic word problem placeholder.,44
1855,GSM8K Q1855: synthetic arithmetic word problem placeholder.,67
1856,GSM8K Q1856: synthetic arithmetic word problem placeholder.,55
1857,GSM8K Q1857: synthetic arithmetic word problem placeholder.,89
1858,GSM8K Q1858: synthetic arithmetic word problem placeholder.,24
1859,GSM8K Q1859: synthetic arithmetic word problem placeholder.,21
1860,GSM8K Q1860: synthetic arithmetic word problem placeholder.,70
1861,GSM8K Q1861: synthetic arithmetic word problem placeholder.,71
1862,GSM8K Q1862: synthetic arithmetic word problem placeholder.,90
1863,GSM8K Q1863: synthetic arithmetic word problem placeholder.,70
1864,GSM8K Q1864: synthetic arithmetic word problem placeholder.,19
1865,GSM8K Q1865: synthetic arithmetic word problem placeholder.,94
1866,GSM8K Q1866: synthetic arithmetic word problem placeholder.,10
1867,GSM8K Q1867: synthetic arithmetic word problem placeholder.,45
1868,GSM8K Q1868: synthetic arithmetic word problem placeholder.,30
1869,GSM8K Q1869: synthetic arithmetic word problem placeholder.,30
1870,GSM8K Q1870: synthetic arithmetic word problem placeholder.,18
1871,GSM8K Q1871: synthetic arithmetic word problem placeholder.,6
1872,GSM8K Q1872: synthetic arithmetic word problem placeholder.,81
1873,GSM8K Q1873: synthetic arithmetic word problem placeholder.,9
1874,GSM8K Q1874: synthetic arithmetic word problem placeholder.,29
1875,GSM8K Q1875: synthetic arithmetic word problem placeholder.,84
1876,GSM8K Q1876: synthetic arithmetic word problem placeholder.,66
1877,GSM8K Q1877: synthetic arithmetic word problem placeholder.,79
1878,GSM8K Q1878: synthetic arithmetic word problem placeholder.,13
1879,GSM8K Q1879: synthetic arithmetic word problem placeholder.,42
1880,GSM8K Q1880: synthetic arithmetic word problem placeholder.,55
1881,GSM8K Q1881: synthetic arithmetic word problem placeholder.,45
1882,GSM8K Q1882: synthetic arithmetic word problem placeholder.,13
1883,GSM8K Q1883: synthetic arithmetic word problem placeholder.,40
1884,GSM8K Q1884: synthetic arithmetic word problem placeholder.,99
1885,GSM8K Q1885: synthetic arithmetic word problem placeholder.,75
1886,GSM8K Q1886: synthetic arithmetic word problem placeholder.,11
1887,GSM8K Q1887: synthetic arithmetic word problem placeholder.,43
1888,GSM8K Q1888: synthetic arithmetic word problem placeholder.,18
1889,GSM8K Q1889: synthetic arithmetic word problem placeholder.,82
1890,GSM8K Q1890: synthetic arithmetic word problem placeholder.,79
1891,GSM8K Q1891: synthetic arithmetic word problem placeholder.,51
1892,GSM8K Q1892: synthetic arithmetic word problem placeholder.,82
1893,GSM8K Q1893: synthetic arithmetic word problem placeholder.,77
1894,GSM8K Q1894: synthetic arithmetic word problem placeholder.,51
1895,GSM8K Q1895: synthetic arithmetic word problem placeholder.,72
1896,GSM8K Q1896: synthetic arithmetic word problem placeholder.,2
1897,GSM8K Q1897: synthetic arithmetic word problem placeholder.,40
1898,GSM8K Q1898: synthetic arithmetic word problem placeholder.,65
1899,GSM8K Q1899: synthetic arithmetic word problem placeholder.,99
1900,GSM8K Q1900: synthetic arithmetic word problem placeholder.,3
1901,GSM8K Q1901: synthetic arithmetic word problem placeholder.,35
1902,GSM8K Q1902: synthetic arithmetic word problem placeholder.,35
1903,GSM8K Q1903: synthetic arithmetic word problem placeholder.,12
1904,GSM8K Q1904: synthetic arithmetic word problem placeholder.,67
1905,GSM8K Q1905: synthetic arithmetic word problem placeholder.,93
1906,GSM8K Q1906: synthetic arithmetic word problem placeholder.,96
1907,GSM8K Q1907: synthetic arithmetic word problem placeholder.,75
1908,GSM8K Q1908: synthetic arithmetic word problem placeholder.,73
1909,GSM8K Q1909: synthetic arithmetic word problem placeholder.,19
1910,GSM8K Q1910: synthetic arithmetic word problem placeholder.,94
1911,GSM8K Q1911: synthetic arithmetic word problem placeholder.,52
1912,GSM8K Q1912: synthetic arithmetic word problem placeholder.,40
1913,GSM8K Q1913: synthetic arithmetic word problem placeholder.,58
1914,GSM8K Q1914: synthetic arithmetic word problem placeholder.,42
1915,GSM8K Q1915: synthetic arithmetic word problem placeholder.,69
1916,GSM8K Q1916: synthetic arithmetic word problem placeholder.,40
1917,GSM8K Q1917: synthetic arithmetic word problem placeholder.,37
1918,GSM8K Q1918: synthetic arithmetic word problem placeholder.,29
1919,GSM8K Q1919: synthetic arithmetic word problem placeholder.,74
1920,GSM8K Q1920: synthetic arithmetic word problem placeholder.,79
1921,GSM8K Q1921: synthetic arithmetic word problem placeholder.,58
1922,GSM8K Q1922: synthetic arithmetic word problem placeholder.,99
1923,GSM8K Q1923: synthetic arithmetic word problem placeholder.,8
1924,GSM8K Q1924: synthetic arithmetic word problem placeholder.,82
1925,GSM8K Q1925: synthetic arithmetic word problem placeholder.,35
1926,GSM8K Q1926: synthetic arithmetic word problem placeholder.,31
1927,GSM8K Q1927: synthetic arithmetic word problem placeholder.,54
1928,GSM8K Q1928: synthetic arithmetic word problem placeholder.,43
1929,GSM8K Q1929: synthetic arithmetic word problem placeholder.,24
1930,GSM8K Q1930: synthetic arithmetic word problem placeholder.,97
1931,GSM8K Q1931: synthetic arithmetic word problem placeholder.,84
1932,GSM8K Q1932: synthetic arithmetic word problem placeholder.,32
1933,GSM8K Q1933: synthetic arithmetic word problem placeholder.,70
1934,GSM8K Q1934: synthetic arithmetic word problem placeholder.,32
1935,GSM8K Q1935: synthetic arithmetic word problem placeholder.,57
1936,GSM8K Q1936: synthetic arithmetic word problem placeholder.,40
1937,GSM8K Q1937: synthetic arithmetic word problem placeholder.,27
1938,GSM8K Q1938: synthetic arithmetic word problem placeholder.,96
1939,GSM8K Q1939: synthetic arithmetic word problem placeholder.,21
1940,GSM8K Q1940: synthetic arithmetic word problem placeholder.,45
1941,GSM8K Q1941: synthetic arithmetic word problem placeholder.,28
1942,GSM8K Q1942: synthetic arithmetic word problem placeholder.,48
1943,GSM8K Q1943: synthetic arithmetic word problem placeholder.,89
1944,GSM8K Q1944: synthetic arithmetic word problem placeholder.,1
1945,GSM8K Q1945: synthetic arithmetic word problem placeholder.,59
1946,GSM8K Q1946: synthetic arithmetic word problem placeholder.,62
1947,GSM8K Q1947: synthetic arithmetic word problem placeholder.,93
1948,GSM8K Q1948: synthetic arithmetic word problem placeholder.,83
1949,GSM8K Q1949: synthetic arithmetic word problem placeholder.,34
1950,GSM8K Q1950: synthetic arithmetic word problem placeholder.,93
1951,GSM8K Q1951: synthetic arithmetic word problem placeholder.,95
1952,GSM8K Q1952: synthetic arithmetic word problem placeholder.,67
1953,GSM8K Q1953: synthetic arithmetic word problem placeholder.,28
1954,GSM8K Q1954: synthetic arithmetic word problem placeholder.,19
1955,GSM8K Q1955: synthetic arithmetic word problem placeholder.,28
1956,GSM8K Q1956: synthetic arithmetic word problem placeholder.,5
1957,GSM8K Q1957: synthetic arithmetic word problem placeholder.,48
1958,GSM8K Q1958: synthetic arithmetic word problem placeholder.,75
1959,GSM8K Q1959: synthetic arithmetic word problem placeholder.,53
1960,GSM8K Q1960: synthetic arithmetic word problem placeholder.,53
1961,GSM8K Q1961: synthetic arithmetic word problem placeholder.,47
1962,GSM8K Q1962: synthetic arithmetic word problem placeholder.,97
1963,GSM8K Q1963: synthetic arithmetic word problem placeholder.,85
1964,GSM8K Q1964: synthetic arithmetic word problem placeholder.,73
1965,GSM8K Q1965: synthetic arithmetic word problem placeholder.,92
1966,GSM8K Q1966: synthetic arithmetic word problem placeholder.,6
1967,GSM8K Q1967: synthetic arithmetic word problem placeholder.,70
1968,GSM8K Q1968: synthetic arithmetic word problem placeholder.,63
1969,GSM8K Q1969: synthetic arithmetic word problem placeholder.,17
1970,GSM8K Q1970: synthetic arithmetic word problem placeholder.,59
1971,GSM8K Q1971: synthetic arithmetic word problem placeholder.,74
1972,GSM8K Q1972: synthetic arithmetic word problem placeholder.,2
1973,GSM8K Q1973: synthetic arithmetic word problem placeholder.,74
1974,GSM8K Q1974: synthetic arithmetic word problem placeholder.,65
1975,GSM8K Q1975: synthetic arithmetic word problem placeholder.,93
1976,GSM8K Q1976: synthetic arithmetic word problem placeholder.,100
1977,GSM8K Q1977: synthetic arithmetic word problem placeholder.,89
1978,GSM8K Q1978: synthetic arithmetic word problem placeholder.,6
1979,GSM8K Q1979: synthetic arithmetic word problem placeholder.,70
1980,GSM8K Q1980: synthetic arithmetic word problem placeholder.,30
1981,GSM8K Q1981: synthetic arithmetic word problem placeholder.,79
1982,GSM8K Q1982: synthetic arithmetic word problem placeholder.,72
1983,GSM8K Q1983: synthetic arithmetic word problem placeholder.,53
1984,GSM8K Q1984: synthetic arithmetic word problem placeholder.,36
1985,GSM8K Q1985: synthetic arithmetic word problem placeholder.,40
1986,GSM8K Q1986: synthetic arithmetic word problem placeholder.,82
1987,GSM8K Q1987: synthetic arithmetic word problem placeholder.,84
1988,GSM8K Q1988: synthetic arithmetic word problem placeholder.,53
1989,GSM8K Q1989: synthetic arithmetic word problem placeholder.,29
1990,GSM8K Q1990: synthetic arithmetic word problem placeholder.,1
1991,GSM8K Q1991: synthetic arithmetic word problem placeholder.,23
1992,GSM8K Q1992: synthetic arithmetic word problem placeholder.,49
1993,GSM8K Q1993: synthetic arithmetic word problem placeholder.,16
1994,GSM8K Q1994: synthetic arithmetic word problem placeholder.,51
1995,GSM8K Q1995: synthetic arithmetic word problem placeholder.,30
1996,GSM8K Q1996: synthetic arithmetic word problem placeholder.,19
1997,GSM8K Q1997: synthetic arithmetic word problem placeholder.,19
1998,GSM8K Q1998: synthetic arithmetic word problem placeholder.,70
1999,GSM8K Q1999: synthetic arithmetic word problem placeholder.,26
2000,GSM8K Q2000: synthetic arithmetic word problem placeholder.,98
